,User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
6554,11132230,female,26,153,54,7,94,39.4,34
6555,10713082,male,29,168,73,14,93,40.3,54
6556,13834859,female,20,166,60,3,77,38.4,9
6557,17477715,female,22,176,66,12,89,40.3,49
6558,19468940,female,27,171,65,12,100,40.3,65
6559,16533004,male,27,192,91,8,88,39.4,27
6560,11004182,female,24,169,65,13,93,39.9,60
6561,10508035,male,30,194,88,4,80,38.7,9
6562,12912544,male,34,190,88,12,97,40.2,60
6563,12820479,male,39,192,91,18,92,40.5,82
6564,18839060,male,64,184,85,3,84,38.6,13
6565,13592901,female,76,170,68,27,114,40.9,208
6566,12876082,male,22,185,88,12,94,40.2,48
6567,13437669,female,38,182,71,3,78,38.8,9
6568,11509955,female,40,153,51,17,101,40.3,101
6569,11144418,female,67,171,72,11,88,39.9,52
6570,10531383,male,26,196,96,3,84,38.5,8
6571,11952252,female,33,166,63,27,108,40.7,172
6572,12614954,female,58,152,53,28,99,41.3,168
6573,15613656,male,50,182,88,22,107,40.5,160
6574,13315759,male,62,191,96,6,84,39.6,27
6575,10065831,male,36,174,78,13,92,40.1,54
6576,13912992,female,33,145,49,13,95,40.3,67
6577,15460172,male,54,180,77,25,105,41,173
6578,16490579,male,72,211,121,27,108,40.7,248
6579,17723226,female,41,153,60,2,84,38.6,8
6580,14275480,female,66,165,71,13,92,40,67
6581,17977305,female,65,183,83,27,112,40.8,192
6582,17280556,female,38,168,61,22,104,40.7,134
6583,10572763,female,48,164,62,20,95,40.5,106
6584,19207712,female,39,171,67,19,105,40.5,116
6585,19283892,female,52,149,53,3,73,38.3,9
6586,15054705,male,32,166,72,2,82,38.4,5
6587,13464108,female,22,169,64,11,85,40.1,41
6588,10659471,male,55,181,87,15,89,40.3,72
6589,12855636,female,30,173,72,9,95,39.7,43
6590,16287991,female,74,168,66,4,79,38.9,16
6591,19987869,female,27,162,56,25,115,40.6,178
6592,17701144,male,37,184,86,11,91,39.5,46
6593,17878231,male,22,192,96,20,100,40.7,101
6594,16161839,male,57,183,89,14,95,40.2,82
6595,10290474,male,32,189,94,7,83,39.2,20
6596,11494472,male,24,194,95,7,84,39.4,19
6597,11236270,male,38,173,80,4,86,38.9,13
6598,19677169,female,22,170,64,13,99,40.3,68
6599,10806105,male,28,197,96,4,87,38.6,13
6600,17414076,male,44,186,92,7,96,39.8,38
6601,17929740,male,21,167,74,8,85,39.7,18
6602,10439736,male,42,174,74,3,82,38.3,8
6603,15201360,male,48,184,86,11,95,39.9,59
6604,12369382,female,36,159,60,10,90,39.7,46
6605,19999086,female,31,170,69,9,93,39.8,42
6606,16889474,male,44,198,97,29,109,40.7,217
6607,14142729,female,59,161,57,15,90,40.4,75
6608,10626203,female,54,165,66,12,86,40.1,52
6609,11234937,male,22,176,78,11,91,39.7,36
6610,14841795,male,22,192,99,19,99,40.5,94
6611,13439821,female,64,169,64,11,94,39.9,60
6612,19714848,female,33,166,61,29,107,40.5,183
6613,19874426,male,70,194,95,2,76,38.6,7
6614,15211896,female,30,158,56,30,117,40.6,222
6615,14810295,female,79,170,68,30,111,41.2,224
6616,11338815,female,78,161,63,26,100,40.4,165
6617,12500305,male,32,183,83,5,87,39.7,16
6618,17787316,female,64,170,69,22,100,40.4,132
6619,13413557,female,74,156,59,20,104,40.6,135
6620,17011243,male,52,187,84,24,112,40.4,193
6621,10261696,male,47,184,87,16,96,40.3,87
6622,10518154,male,32,202,108,18,97,40.3,96
6623,13137627,male,37,193,96,11,93,40.2,52
6624,15949814,female,58,162,60,21,106,40.8,140
6625,11831290,female,24,156,58,8,85,39.6,31
6626,16306241,male,24,184,78,21,95,40.5,84
6627,18146889,female,31,155,56,5,83,39.4,19
6628,15482212,male,30,194,97,16,97,40.2,80
6629,18341246,female,72,156,57,10,98,39.7,61
6630,15206307,male,43,187,88,8,95,40,41
6631,18234025,male,78,175,84,20,109,40.3,177
6632,17118645,female,65,160,60,25,112,40.6,186
6633,13894534,female,27,163,64,19,105,40.4,113
6634,11497178,female,40,172,71,26,105,40.9,158
6635,19658957,male,30,182,81,12,91,39.6,45
6636,13131421,male,50,189,96,14,93,39.9,75
6637,16768990,female,25,167,64,20,100,40.4,108
6638,16109501,male,35,186,81,26,105,41,159
6639,17581295,male,62,202,104,27,102,40.8,201
6640,17602676,female,74,162,69,8,97,39.7,47
6641,10891281,female,53,160,60,16,97,40.3,90
6642,18805389,female,50,174,65,18,100,40.1,104
6643,10182922,female,24,166,64,2,84,38.4,7
6644,14223696,male,32,202,99,13,96,40.1,65
6645,18479564,male,47,178,82,26,104,41.2,170
6646,10504997,male,37,188,92,13,93,40.1,60
6647,12657700,male,65,187,90,6,90,39,33
6648,19791279,female,71,181,78,1,87,37.8,5
6649,10698262,male,23,179,82,15,91,40.2,51
6650,14553677,female,47,173,69,26,106,40.8,165
6651,14365826,male,47,190,96,7,86,39.7,29
6652,14347033,female,79,168,67,16,89,39.9,82
6653,11643295,female,49,173,72,16,94,40.3,81
6654,13497699,female,50,165,67,26,106,41,167
6655,18312420,female,61,165,63,24,111,40.5,173
6656,19072513,female,21,165,58,23,97,40.4,117
6657,11426951,male,40,196,97,12,92,39.7,57
6658,13678701,female,48,153,55,26,100,40.8,154
6659,13866660,female,21,156,57,9,79,39.7,28
6660,11370499,female,54,153,55,6,87,39.3,28
6661,16446052,female,22,161,64,8,93,39.7,37
6662,13410712,male,26,181,81,5,85,38.7,13
6663,14663952,female,24,159,56,23,112,40.5,155
6664,14933522,male,39,200,99,5,86,38.9,19
6665,15446458,male,71,183,89,22,109,40.8,189
6666,18249723,female,68,173,67,30,103,40.9,192
6667,18656729,female,20,177,72,7,87,39.3,27
6668,13331763,female,62,172,70,5,80,39.2,19
6669,19452062,male,44,196,102,17,107,40.4,124
6670,13394823,female,62,163,60,2,84,38.4,9
6671,16211074,female,59,157,60,5,84,38.8,22
6672,17026128,female,37,171,67,7,90,39.3,31
6673,15096771,female,43,158,63,12,93,40,60
6674,18172503,female,41,186,82,30,114,40.8,207
6675,12694315,male,32,193,90,24,107,40.3,155
6676,19375845,female,46,162,61,15,100,40.1,87
6677,14130422,male,52,177,81,9,85,39.5,35
6678,19861664,female,23,149,47,28,114,40.8,198
6679,14584253,male,54,175,82,10,83,39.6,37
6680,13742239,male,21,163,63,24,110,41,139
6681,19553206,male,36,187,89,10,93,39.7,45
6682,18471107,male,54,195,96,12,90,39.9,61
6683,16013879,female,72,171,68,4,82,38.4,17
6684,11079294,female,29,166,59,7,86,39.2,28
6685,14405404,female,21,180,69,5,91,39.5,21
6686,17726062,female,30,163,63,30,111,40.9,200
6687,11580936,female,21,181,73,20,100,40.4,104
6688,10587939,female,41,153,56,12,92,40.2,59
6689,13198428,female,24,161,61,25,97,41,127
6690,11566584,male,23,189,85,21,103,40.6,111
6691,13655505,female,37,178,74,20,103,40.4,115
6692,18789452,male,21,180,85,14,86,40.3,37
6693,12836071,male,23,178,81,25,109,40.9,153
6694,16834385,female,36,158,57,6,91,39,28
6695,16800770,female,69,167,70,4,77,38.9,14
6696,12737789,male,27,198,93,25,112,40.5,176
6697,10295862,female,57,173,71,19,97,40.8,105
6698,19263638,female,54,169,66,13,96,40.1,71
6699,19456818,female,32,175,68,14,90,40.4,61
6700,19549987,female,21,157,54,16,98,40.4,84
6701,10174577,female,23,152,51,19,100,40.4,105
6702,19323335,female,20,163,57,19,96,40.5,94
6703,15503974,male,27,196,100,20,92,40.4,83
6704,19729149,male,26,186,84,16,99,40,77
6705,18654886,male,60,193,97,30,105,40.8,230
6706,16418277,female,66,163,60,29,100,40.8,179
6707,14340817,female,27,164,57,18,101,40.5,101
6708,17592037,female,23,172,67,7,86,39.2,27
6709,19104845,female,27,162,61,26,107,40.7,161
6710,13899986,female,26,176,68,13,91,40,57
6711,12623721,male,40,218,132,1,88,37.8,5
6712,16200540,female,20,176,69,26,113,40.8,172
6713,15848696,male,25,196,96,27,107,40.9,169
6714,19096001,female,66,180,76,26,114,40.7,193
6715,19036945,male,29,193,89,8,88,39.4,27
6716,17880991,female,71,176,70,4,85,38.6,18
6717,17999904,female,62,176,69,8,91,39.8,40
6718,17210588,male,76,170,77,22,113,40.5,202
6719,16399901,male,31,186,90,16,95,40,74
6720,17345453,male,32,176,80,16,101,40.3,85
6721,17855805,female,49,181,75,8,88,40,35
6722,17752300,female,58,165,62,16,100,40.3,96
6723,16156028,male,41,184,91,27,111,41.2,203
6724,18934193,female,79,174,72,24,91,40.6,126
6725,13470606,female,65,172,71,17,94,40.5,91
6726,17701093,female,50,168,61,2,89,38.1,9
6727,16734340,male,34,177,78,22,98,40.9,109
6728,15709435,female,25,170,70,2,84,38.5,7
6729,11376204,male,21,182,79,26,108,40.9,152
6730,18228062,male,22,187,84,6,78,39.4,9
6731,16664880,female,49,166,68,5,90,38.9,23
6732,13202100,male,22,187,89,4,78,39.1,6
6733,16577415,female,46,167,70,8,85,39.5,32
6734,13554094,female,29,155,56,16,87,40.3,67
6735,13603925,female,50,177,75,16,96,40.4,84
6736,16002744,female,35,158,58,11,79,39.7,37
6737,14412517,female,26,166,60,28,107,41.1,174
6738,15463899,female,37,153,55,12,85,39.8,49
6739,17674137,male,47,185,91,12,101,39.7,76
6740,11984801,female,22,171,65,13,93,40.3,59
6741,17012784,male,41,194,94,17,93,40.6,83
6742,18738442,male,42,212,112,12,93,40,64
6743,18265720,female,46,166,63,2,77,38.2,7
6744,13597358,female,21,162,58,1,85,37.5,4
6745,16612651,male,26,185,85,7,86,39.5,20
6746,13704703,male,26,200,99,13,93,39.9,55
6747,14516093,female,54,162,57,24,96,40.7,133
6748,16420783,male,46,189,87,26,107,40.9,184
6749,16963484,female,27,166,58,15,101,40.1,84
6750,14199182,female,30,161,56,15,95,39.9,76
6751,15762806,male,73,190,99,5,85,38.9,27
6752,12447334,female,58,163,67,20,100,40.7,118
6753,17577771,male,26,189,84,7,85,39.3,19
6754,12437699,female,28,154,56,28,106,40.4,173
6755,10169930,female,46,161,54,10,88,40.2,46
6756,15929932,female,38,158,61,27,112,40.7,187
6757,12405945,female,53,153,52,17,104,40.5,110
6758,12890855,female,58,165,67,6,91,39.6,30
6759,15457723,female,50,148,55,24,109,40.8,166
6760,10061627,male,51,173,77,4,78,38.8,11
6761,17304571,male,30,193,101,10,91,39.8,42
6762,16807318,male,64,195,96,16,92,40.3,94
6763,17972939,male,59,183,87,26,110,40.6,212
6764,12725242,male,42,199,103,10,89,39.9,45
6765,11384974,female,25,170,59,29,102,40.6,164
6766,16330427,female,31,170,68,19,105,40.6,113
6767,16087348,female,68,173,67,24,100,40.5,146
6768,16724473,male,61,189,93,9,87,39.6,44
6769,19925665,male,34,192,92,21,105,40.4,132
6770,13734305,male,35,179,85,6,87,39.3,21
6771,17743296,female,36,172,63,20,93,40.1,97
6772,14908709,female,49,167,67,3,79,38.6,11
6773,10315338,male,42,177,87,29,114,41.1,230
6774,11164848,male,26,188,93,29,116,40.8,220
6775,11633913,male,30,187,86,4,83,38.6,11
6776,11370722,female,22,169,66,28,114,40.7,190
6777,17585763,female,23,166,61,20,100,40.2,108
6778,12859498,female,21,182,79,27,110,40.7,167
6779,18191086,male,20,192,88,22,107,40.7,128
6780,12138344,male,48,179,82,11,90,39.6,49
6781,16718140,female,66,172,68,21,104,40.3,136
6782,19913655,female,61,155,58,26,115,40.6,200
6783,17464457,female,64,162,58,1,86,38,5
6784,18127764,female,32,160,59,6,79,39.6,20
6785,18244602,female,62,170,69,27,113,40.6,198
6786,17010521,female,43,174,73,10,90,39.9,45
6787,19461073,female,34,146,53,7,93,39.8,35
6788,19882652,female,50,152,52,24,99,40.2,141
6789,12843676,female,21,150,53,23,103,40.6,133
6790,17910606,male,68,187,90,14,90,40.2,79
6791,14560093,male,36,200,103,17,101,40.4,102
6792,13471646,male,34,190,88,18,93,40.5,79
6793,10411003,male,46,169,69,23,106,40.5,150
6794,13728176,male,20,173,79,2,78,37.9,3
6795,12984216,female,25,177,74,6,91,39.3,26
6796,12529076,male,32,186,84,10,85,39.9,30
6797,10858685,female,44,181,79,25,100,40.8,138
6798,11427185,male,33,196,96,29,113,40.6,219
6799,10738453,female,65,162,62,14,86,39.8,65
6800,12271736,male,52,194,92,15,100,40.2,96
6801,10551051,female,61,194,93,28,109,40.7,184
6802,17289141,female,31,156,61,20,96,40.4,102
6803,19052585,female,65,173,68,9,81,39.4,36
6804,17029297,female,25,148,49,19,105,40.5,116
6805,16367706,male,44,183,86,26,103,40.8,165
6806,10711680,female,42,160,61,8,92,39.5,39
6807,13235397,female,45,181,79,1,80,37.7,3
6808,10153799,male,38,203,107,7,98,39.4,40
6809,13439846,female,67,161,63,13,82,39.9,55
6810,11019387,female,27,168,64,27,110,40.8,175
6811,15417553,male,31,167,67,21,100,40.4,102
6812,15463000,male,25,169,69,19,93,40.4,67
6813,10466099,male,44,192,91,4,90,39.1,18
6814,16236160,male,42,184,83,30,110,41.1,217
6815,18175296,female,66,175,74,28,116,40.8,215
6816,11477006,female,48,173,66,4,93,39,20
6817,12362880,male,41,168,70,6,84,39.3,18
6818,17525837,male,76,204,109,29,107,41.3,261
6819,13688825,female,22,165,63,21,98,40.7,108
6820,15397806,female,42,173,72,28,111,41,189
6821,12528971,female,21,171,71,29,112,41,188
6822,16647489,male,22,179,77,19,98,40.4,82
6823,18571939,female,67,171,69,12,86,40.2,55
6824,12484482,male,24,183,85,27,107,40.8,161
6825,11478186,male,49,166,72,11,83,39.7,36
6826,15228800,male,42,206,113,14,95,40.2,79
6827,15121859,male,48,179,81,19,101,40.9,116
6828,19435048,female,75,184,81,2,75,37.9,7
6829,11935699,female,77,156,59,29,115,41.2,231
6830,10659898,female,69,189,85,3,82,38.5,12
6831,15984339,female,69,174,75,29,109,41,202
6832,15705598,female,27,170,63,10,92,39.7,46
6833,11252835,male,63,170,78,13,93,40.3,72
6834,15380542,female,58,175,74,8,80,39.8,29
6835,14088332,female,73,137,47,22,100,40.8,142
6836,17614380,female,32,162,60,21,102,40.6,121
6837,19294552,male,24,179,84,17,102,40.2,88
6838,11304280,male,73,191,98,27,106,40.8,228
6839,19044203,male,25,181,79,28,112,40.8,186
6840,12297277,female,40,160,59,21,108,40.6,138
6841,15510241,female,26,173,71,29,111,40.8,188
6842,10826473,female,26,165,63,12,82,39.6,42
6843,17824478,female,52,164,59,28,106,40.8,184
6844,18353709,male,20,189,85,11,95,40,44
6845,15134030,male,20,196,102,2,81,38,4
6846,18601829,male,43,180,80,2,74,38.7,4
6847,18903942,female,44,161,57,25,111,40.9,175
6848,14984460,female,29,161,58,2,77,38.1,6
6849,17005835,male,21,176,72,12,86,40,28
6850,11983331,female,73,164,67,17,97,40.2,100
6851,16544699,female,27,170,63,16,106,40.2,97
6852,16959568,female,40,160,56,15,96,39.7,80
6853,18601605,male,21,183,82,30,113,41,200
6854,17711392,male,53,182,85,26,110,40.6,203
6855,16064729,male,28,167,65,12,90,40.2,38
6856,16298216,female,32,182,84,7,95,39.4,33
6857,14396261,female,47,174,69,14,83,40.4,54
6858,18130473,male,21,175,77,26,102,41,127
6859,11510784,female,51,163,65,26,114,40.8,190
6860,12685950,female,22,177,68,30,99,40.7,155
6861,12285465,female,39,165,64,16,97,40.5,85
6862,14362401,male,70,171,79,13,94,39.9,79
6863,13995297,male,25,187,87,2,79,38.2,4
6864,15463161,female,29,164,67,18,95,40.3,88
6865,19376524,male,57,186,89,9,83,39.6,36
6866,15783742,male,46,177,80,23,105,40.7,152
6867,11999028,male,33,172,74,14,99,40.1,69
6868,14767729,female,48,148,45,23,104,40.7,149
6869,10319457,male,25,193,88,19,96,40.7,84
6870,13954056,female,39,161,63,16,94,40.1,80
6871,10272605,female,75,164,64,9,89,39.7,46
6872,19780745,female,52,152,56,24,97,40.8,135
6873,16097818,female,53,145,49,4,83,39.2,17
6874,13316334,female,41,173,69,10,91,39.7,46
6875,16535301,male,34,179,82,29,111,40.8,202
6876,16109757,male,53,203,104,3,81,38.6,12
6877,12669956,male,45,190,94,19,100,40.4,116
6878,18324454,female,73,160,60,21,108,40.4,150
6879,18864985,female,26,162,59,4,80,38.9,13
6880,11991458,female,22,170,72,2,81,38.1,6
6881,17145793,female,31,172,65,4,85,38.9,15
6882,17701209,female,28,172,73,22,99,40.5,114
6883,10791124,male,62,185,84,12,93,39.9,68
6884,12169448,female,70,172,73,3,80,38.6,12
6885,19633902,female,72,165,66,13,101,40.1,82
6886,15278284,female,32,173,66,11,87,39.9,45
6887,15506395,female,52,165,61,27,105,40.6,174
6888,16165299,female,22,152,53,11,93,39.9,52
6889,13867618,male,27,189,86,5,87,39.2,16
6890,16711357,male,62,192,89,5,85,39.1,23
6891,13606810,female,43,187,87,19,99,40.5,100
6892,15129031,female,78,149,54,21,103,40.5,142
6893,16561639,female,25,184,71,5,89,39,21
6894,11494562,female,77,163,65,11,90,39.8,57
6895,18068401,female,26,169,62,11,79,39.8,35
6896,17679036,male,20,178,80,24,105,40.3,129
6897,12558971,female,39,178,73,23,103,40.8,134
6898,12782916,male,21,181,79,18,91,40.3,59
6899,15485728,male,26,178,76,25,103,40.5,131
6900,16917824,female,44,175,69,2,79,38.1,7
6901,11068769,male,26,175,79,12,87,40.4,35
6902,13081421,male,70,174,81,27,102,40.9,198
6903,13494191,male,66,183,90,17,102,40.2,125
6904,12933664,female,23,170,67,3,80,38.6,9
6905,14324343,male,20,179,81,6,90,39.1,19
6906,13827208,male,31,196,100,12,100,39.3,67
6907,15229136,female,71,164,67,19,94,40.2,105
6908,16579928,male,36,186,85,20,98,40.3,104
6909,13502848,female,21,173,64,7,83,39.6,24
6910,18525975,male,33,198,104,26,103,40.9,161
6911,13677720,male,38,194,101,20,109,40.5,146
6912,16574333,female,55,163,62,19,98,40.7,109
6913,15274716,male,35,190,92,27,112,40.5,200
6914,15116033,female,40,154,57,23,103,40.5,139
6915,18237439,female,68,149,55,26,109,40.7,188
6916,13392442,female,33,160,56,28,108,40.6,182
6917,18221396,female,56,169,61,20,103,40.2,126
6918,19966675,female,44,166,60,7,91,39.8,34
6919,10823080,female,35,170,70,21,94,40.8,101
6920,11021920,male,36,178,76,28,101,40.7,152
6921,12965936,male,70,191,91,2,82,38.2,9
6922,11580094,female,61,176,70,15,96,40.2,83
6923,12128107,male,24,188,92,27,105,40.5,157
6924,18907221,male,23,186,82,11,92,39.9,39
6925,13943410,male,26,194,94,8,84,39.3,22
6926,13902591,female,41,153,49,25,110,41.2,173
6927,11640616,male,45,180,79,4,79,38.7,10
6928,17910282,female,50,167,59,2,84,38.6,8
6929,14896158,male,67,170,75,23,107,40.7,180
6930,10057403,female,61,162,66,10,84,39.8,43
6931,18700525,male,29,180,82,10,85,39.9,28
6932,14032757,male,27,184,78,15,100,40.1,73
6933,14265144,female,20,171,60,27,105,40.6,159
6934,17825931,female,28,152,52,6,86,39.2,25
6935,14289608,female,42,159,57,12,93,39.8,60
6936,16433796,female,51,165,70,25,102,40.7,149
6937,18374621,female,63,153,52,4,88,39,20
6938,13762901,male,34,177,76,4,91,38.7,15
6939,12320654,male,41,173,79,29,105,40.8,184
6940,10265215,female,28,168,66,28,109,40.7,178
6941,15102599,male,31,178,76,14,93,40.3,56
6942,16682384,male,38,203,111,16,100,40.2,98
6943,11333241,male,28,185,88,19,98,40.5,92
6944,17491113,female,73,163,62,19,105,40.5,129
6945,13567000,female,47,156,56,7,88,39.7,32
6946,10882980,male,33,188,93,21,105,40.2,132
6947,12906300,male,39,187,87,25,114,40.7,195
6948,19191395,male,27,197,96,8,89,39.5,29
6949,16421910,female,27,160,56,25,104,40.7,149
6950,12725723,male,63,191,88,16,90,40.2,85
6951,16738965,female,31,204,101,6,84,39.3,20
6952,10155136,male,29,177,81,5,79,39.3,9
6953,10518667,female,37,172,68,25,109,40.5,162
6954,13064999,female,54,168,63,10,92,39.9,50
6955,18685732,female,28,158,60,24,105,40.6,144
6956,17157832,female,39,181,75,18,95,40.4,89
6957,15223329,male,59,188,90,8,86,39.8,37
6958,15399629,female,71,166,58,20,99,40.9,123
6959,16065679,male,51,179,76,17,105,40.4,115
6960,18178136,male,47,191,98,29,116,40.8,252
6961,11791395,female,29,149,49,6,88,38.9,26
6962,15740279,male,29,186,93,25,101,40.7,137
6963,16176789,female,24,135,45,6,83,39.2,23
6964,10711577,male,76,174,74,6,79,39.2,24
6965,16115081,female,25,175,72,14,97,39.8,69
6966,17537770,female,53,181,82,5,88,39.1,22
6967,14253469,male,55,193,99,6,89,39.2,30
6968,18098703,male,38,192,92,27,100,40.6,155
6969,15583203,male,55,188,85,6,87,39.4,27
6970,10823827,male,50,201,103,7,95,39.4,41
6971,19343481,female,53,163,60,13,86,40.1,58
6972,11320670,male,46,157,65,23,114,39.9,176
6973,12012161,male,31,197,105,21,99,40.7,116
6974,12252501,male,35,173,76,17,101,39.7,92
6975,18432408,male,36,172,73,24,106,40.4,147
6976,12932014,female,40,176,70,18,96,40.6,92
6977,19380588,male,65,195,100,24,98,40.5,166
6978,17188091,female,42,157,56,3,88,38.7,14
6979,17455639,male,57,180,86,30,117,41.3,272
6980,10211735,female,38,150,50,1,81,37.9,4
6981,16059564,female,28,155,57,25,102,40.6,143
6982,11941548,male,70,183,87,9,82,39.8,40
6983,13149448,female,21,147,49,11,86,40,44
6984,15495699,male,44,176,77,9,80,40,24
6985,16540389,male,57,186,87,25,107,40.6,190
6986,16656620,female,55,163,63,24,96,40.7,132
6987,14527077,male,26,178,80,19,95,40.4,79
6988,15602091,male,35,181,82,16,93,40.4,69
6989,11245616,female,27,177,76,1,85,37.1,4
6990,15856326,female,44,169,67,21,99,40.8,117
6991,11562178,male,70,189,94,7,92,39.1,43
6992,14991159,female,79,160,55,10,88,39.9,52
6993,17485798,female,40,163,60,28,109,40.7,186
6994,11064636,male,50,185,84,26,97,40.8,148
6995,15856282,male,42,183,88,22,106,40.3,148
6996,19938660,male,70,191,97,15,100,40.1,111
6997,13565818,male,71,191,92,9,87,39.8,48
6998,14347404,male,63,194,106,8,82,39.6,36
6999,11960283,female,47,162,65,3,85,39,12
7000,19126806,male,51,185,90,15,99,40.4,92
7001,13547937,male,57,203,107,22,96,40.7,140
7002,12308275,male,78,177,82,6,79,39.2,26
7003,12870875,female,79,171,66,19,103,40.1,126
7004,17491328,female,67,145,52,14,97,39.9,83
7005,10872583,female,20,161,65,6,92,39.3,27
7006,10625195,female,21,154,55,7,93,39.5,33
7007,14686511,male,56,183,80,24,108,40.8,181
7008,12391949,male,28,192,94,18,94,40.1,79
7009,15545168,male,32,186,89,9,93,39.8,39
7010,10045701,male,52,195,101,7,95,39.7,41
7011,16361536,female,21,173,70,4,87,38.9,15
7012,13367877,female,39,184,74,15,93,40.1,71
7013,17323526,male,46,189,90,18,101,40.5,112
7014,11304315,female,21,168,66,23,104,40.4,131
7015,19471826,male,52,177,73,27,111,41.1,207
7016,14336161,female,36,153,57,2,91,38.6,9
7017,13912105,male,22,182,79,6,78,39.5,8
7018,13060242,female,27,178,71,29,114,40.8,198
7019,10732007,male,69,188,95,11,92,39.9,67
7020,18244255,male,67,187,89,20,100,40.6,141
7021,16318226,female,51,169,69,12,96,40.1,64
7022,14346479,male,26,175,72,22,96,40.7,91
7023,11844188,male,33,182,88,6,89,39.3,22
7024,17566326,male,40,193,93,23,107,40.6,159
7025,10564614,male,74,195,99,7,86,39.8,39
7026,10394832,female,28,164,61,14,107,39.9,87
7027,13932492,female,21,154,52,26,100,41,142
7028,11729165,female,42,165,64,9,89,39.5,41
7029,18040353,female,64,170,70,21,87,41,96
7030,12642377,female,55,178,75,1,86,37.8,4
7031,11385282,female,61,150,56,19,93,40.3,102
7032,10455691,female,31,168,64,24,105,40.7,144
7033,14660415,female,55,174,69,27,110,40.6,186
7034,18388020,female,44,166,66,18,91,40.4,85
7035,18291351,male,37,191,89,5,83,39.1,15
7036,15095278,male,28,188,83,24,102,40.8,129
7037,18570899,female,37,166,61,23,100,40.3,129
7038,18606307,female,46,152,55,14,90,40.2,67
7039,15458028,female,34,169,65,2,87,37.8,8
7040,13228675,male,34,179,80,18,98,40.7,90
7041,10693778,male,32,179,82,6,86,39.7,19
7042,14954248,female,23,185,76,11,89,40,44
7043,15944006,male,42,172,71,13,93,40.6,57
7044,15424154,male,29,174,73,20,107,40.7,119
7045,16271975,male,30,183,86,12,89,40.3,43
7046,19604437,female,61,152,56,27,95,40.7,151
7047,11570757,female,21,154,52,6,81,39.2,21
7048,15895330,female,40,177,73,7,82,39.5,25
7049,15385969,male,62,165,71,7,93,39.4,38
7050,15602974,male,36,174,79,29,113,40.9,212
7051,15991712,male,41,177,79,5,91,39.4,21
7052,16457378,male,35,170,77,3,83,39,8
7053,12445957,female,40,170,64,24,106,40.9,151
7054,10266703,female,38,163,64,25,107,40.6,159
7055,16432016,female,39,174,72,20,93,40.6,95
7056,12720312,male,53,178,82,18,102,40.3,118
7057,11498212,female,27,159,59,12,93,39.8,57
7058,19956618,female,64,158,63,16,96,40.5,90
7059,12017034,male,54,170,76,6,80,39.3,19
7060,17455456,male,65,179,82,2,77,37.9,7
7061,11985458,female,22,151,49,27,107,40.7,169
7062,19860781,female,28,171,68,4,85,39,15
7063,16709658,female,77,157,59,23,107,40.5,164
7064,12241914,male,43,204,107,13,94,40.1,70
7065,17994980,male,40,192,98,4,93,39.1,20
7066,15956214,female,38,163,70,17,94,40.4,83
7067,18658770,male,50,184,90,28,107,40.9,205
7068,11227552,female,42,163,60,3,83,38.5,12
7069,12416003,female,64,161,62,15,102,40.5,95
7070,11839944,female,23,165,61,10,100,39.8,54
7071,14399622,female,25,154,54,13,87,40.2,54
7072,15189685,male,22,193,93,9,98,39.7,42
7073,10817893,female,26,173,68,27,107,41,164
7074,13935110,female,34,172,68,8,79,39.7,26
7075,14432086,male,38,177,76,4,86,39.1,13
7076,15323286,male,46,194,97,23,105,40.9,160
7077,16606130,female,37,171,67,21,101,40.7,119
7078,19723349,male,40,187,93,15,89,40.1,63
7079,14505686,female,32,153,53,29,101,40.8,167
7080,11427647,female,60,164,63,15,91,40,76
7081,16652782,male,37,177,82,3,75,38.5,5
7082,17318131,female,35,172,64,25,107,40.4,158
7083,16729866,male,28,181,82,16,103,40.3,88
7084,18729934,female,73,153,53,28,119,40.8,235
7085,15892437,male,32,181,87,16,96,40.3,76
7086,15976671,male,35,177,79,10,87,40,33
7087,10466957,male,26,183,76,16,102,40.4,82
7088,18156388,male,27,186,80,15,103,40,81
7089,10079907,male,32,193,96,18,101,40.3,102
7090,15324233,male,28,181,79,13,91,40.3,47
7091,17120658,female,50,148,55,4,92,38.7,20
7092,11998292,male,21,181,79,11,90,39.9,34
7093,11938260,male,33,181,77,12,88,40.1,40
7094,13991360,male,64,186,84,28,100,40.6,191
7095,13890962,female,66,185,76,11,94,39.9,58
7096,19015975,female,32,188,82,8,84,39.6,28
7097,11182417,female,66,176,74,27,116,40.8,207
7098,17948901,female,76,149,56,20,92,40.8,111
7099,11412941,male,52,185,84,6,80,39.2,19
7100,16832496,female,47,183,79,1,84,37.8,4
7101,11090635,male,28,187,82,16,98,40.2,76
7102,17217533,female,46,164,60,8,87,39.5,35
7103,12556165,male,50,179,79,12,99,39.8,71
7104,13093592,female,79,163,62,8,83,39.2,36
7105,18327329,male,42,191,89,26,98,40.3,144
7106,19012143,female,65,157,59,4,82,38.7,17
7107,14405270,female,30,166,61,25,105,40.8,151
7108,13659037,male,26,197,98,5,77,39.2,9
7109,19917566,male,26,201,103,16,87,40.4,55
7110,11557134,male,70,173,78,20,95,40.4,124
7111,12201902,female,69,172,67,13,94,40,71
7112,11957643,male,21,191,92,11,89,40,36
7113,19992277,female,76,157,56,20,96,40.3,119
7114,19746684,female,25,171,64,4,86,38.9,16
